sim_step,reward,total_queue,total_waiting_time,total_co2_emissions
3745,-10000,100,352,2845.3
3750,-9409,97,352,2753.3
3755,-10404,102,427,3280.7000000000007
3760,-7225,85,377,2946.3999999999996
3765,-10816,104,322,2577.2999999999997
3770,-10404,102,339,2696.2999999999997
3775,-8464,92,337,2614.7000000000003
3780,-4624,68,222,1743.1
3785,-2401,49,140,1094.4
3790,-2601,51,158,1295.7999999999997
3795,-1089,33,97,786.6000000000001
3800,-2209,47,75,622.3
3805,-2500,50,109,930.9000000000001
3810,-2916,54,128,1059.8000000000002
3815,-1936,44,117,930.6000000000001
3820,-900,30,69,563.9
3825,-1089,33,72,651.8
3830,-441,21,40,326.7
3835,-900,30,52,459.3
3840,-1764,42,87,784.8
3845,-3481,59,139,1219.8999999999996
3850,-2916,54,131,1161.0
3855,-2704,52,155,1299.1
3860,-3136,56,154,1257.1000000000001
3865,-4225,65,227,1963.3000000000006
3870,-4096,64,203,1780.9000000000003
3875,-3721,61,239,2039.8000000000002
3880,-5929,77,249,2103.600000000001
3885,-5776,76,324,2721.7999999999997
3890,-4900,70,209,1731.4
3895,-7569,87,299,2378.1
3900,-8464,92,270,2305.6999999999994
3905,-8464,92,333,2871.0
3910,-6561,81,238,1940.4999999999998
3915,-10201,101,386,2977.2
3920,-7056,84,334,2699.6000000000004
3925,-6889,83,315,2530.8999999999996
3930,-6561,81,249,2038.2999999999997
3935,-7921,89,301,2491.9000000000005
3940,-7744,88,314,2660.2000000000003
3945,-5041,71,323,2708.6000000000004
3950,-6724,82,244,2108.7
3955,-6400,80,233,1998.2000000000003
3960,-6724,82,280,2373.4000000000005
3965,-5329,73,346,2912.499999999999
